id_data,id_transaksi,item,tanggal
3369,T000015,MEILY,5/15/2020
3370,T000015,MEISYI,5/15/2020
3371,T000015,MELISSA,5/15/2020
3372,T000015,MICHELLA,5/15/2020
3373,T000015,MIKA MORA,5/15/2020
3374,T000015,MIKHA,5/15/2020
3375,T000015,MOMGIFT,5/15/2020
3376,T000015,MOON GIRL,5/15/2020
3377,T000015,MORATTA,5/15/2020
3378,T000015,MY SISTA,5/15/2020
3379,T000015,M ZONE,5/15/2020
3380,T000015,NARDO,5/15/2020
3381,T000015,NATHANIAH,5/15/2020
3382,T000015,NAVARO,5/15/2020
3383,T000015,NEW B,5/15/2020
3384,T000015,NITA,5/15/2020
3385,T000015,NOW,5/15/2020
3386,T000015,OCEAN,5/15/2020
3387,T000015,OKIYO,5/15/2020
3388,T000015,OPTION,5/15/2020
3389,T000015,OUTCLASS,5/15/2020
3390,T000015,OZONELINE,5/15/2020
3391,T000015,P2,5/15/2020
3392,T000015,PANENRIA,5/15/2020
3393,T000015,PAPANDA,5/15/2020
3394,T000015,PASSHOP,5/15/2020
3395,T000015,PIERE NADIN,5/15/2020
3396,T000015,PIGANO,5/15/2020
3397,T000015,PINSON,5/15/2020
3398,T000015,PITA REGISTER,5/15/2020
3399,T000015,PLAY HOUS CLUB,5/15/2020
3400,T000015,POLAR,5/15/2020
3401,T000015,PRETTY CUTE,5/15/2020
3402,T000015,PUBLIC,5/15/2020
3403,T000015,PUMPKIN,5/15/2020
3404,T000015,QA,5/15/2020
3405,T000015,QUEEN,5/15/2020
3406,T000015,RECOMENT,5/15/2020
3407,T000015,REDZONE,5/15/2020
3408,T000015,RELVIN,5/15/2020
3409,T000015,RIA JAYA,5/15/2020
3410,T000015,RIDER,5/15/2020
3411,T000015,ROCKET,5/15/2020
3412,T000015,ROXELD,5/15/2020
3413,T000015,SAM N GRACE,5/15/2020
3414,T000015,SCELTA,5/15/2020
3415,T000015,SEASON,5/15/2020
3416,T000015,SELICA,5/15/2020
3417,T000015,SEM,5/15/2020
3418,T000015,SENKONG,5/15/2020
3419,T000015,S FIX,5/15/2020
3420,T000015,SHAKIRA,5/15/2020
3421,T000015,SHINTA THALIA,5/15/2020
3422,T000015,SIAUSAN,5/15/2020
3423,T000015,SIBULAT,5/15/2020
3424,T000015,SIGNARICA,5/15/2020
3425,T000015,SILKY,5/15/2020
3426,T000015,SINAR MAKMUR,5/15/2020
3427,T000015,SINFUNG,5/15/2020
3428,T000015,SINTA THALIA,5/15/2020
3429,T000015,SKYGEN,5/15/2020
3430,T000015,SOREX,5/15/2020
3431,T000015,SPORT,5/15/2020
3432,T000015,STABLE,5/15/2020
3433,T000015,STARWAY,5/15/2020
3434,T000015,SUMBER MAS,5/15/2020
3435,T000015,SUN CITY,5/15/2020
3436,T000015,SUPER KIDZ,5/15/2020
3437,T000015,SUPER KIDZ,5/15/2020
3438,T000015,SYAHRIL RUSLI,5/15/2020
3439,T000015,SYL,5/15/2020
3440,T000015,TARA,5/15/2020
3441,T000015,THATYA ,5/15/2020
3442,T000015,THREE,5/15/2020
3443,T000015,TIC TAC,5/15/2020
3444,T000015,TOP FASHION,5/15/2020
3445,T000015,TRIBUTE,5/15/2020
3446,T000015,TRIPLE M,5/15/2020
3447,T000015,TWO JUMBO,5/15/2020
3448,T000015,UIS,5/15/2020
3449,T000015,UL KIDS,5/15/2020
3450,T000015,UMAMA,5/15/2020
3451,T000015,U RIGHT,5/15/2020
3452,T000015,VANSTERI,5/15/2020
3453,T000015,VAVA,5/15/2020
3454,T000015,VENESSA,5/15/2020
3455,T000015,W2000,5/15/2020
3456,T000015,WADIMOR,5/15/2020
3457,T000015,WENDY,5/15/2020
3458,T000015,WINS COLLECTION,5/15/2020
3459,T000015,WONKA,5/15/2020
3460,T000015,YALE,5/15/2020
3461,T000015,YOUR BEST,5/15/2020
3462,T000015,YS,5/15/2020
3463,T000015,YUTIND,5/15/2020
3464,T000015,ZABRAN,5/15/2020
3465,T000015,ZAYNA,5/15/2020
3466,T000015,ZAZA,5/15/2020
3467,T000015,ZUCCHINI,5/15/2020
3468,T000016,3 PANK,5/16/2020
3469,T000016,ADEEVHA,5/16/2020
3470,T000016,ADIYAT,5/16/2020
3471,T000016,ADONIS,5/16/2020
3472,T000016,AG,5/16/2020
3473,T000016,AGAPE 88,5/16/2020
3474,T000016,AGREE,5/16/2020
3475,T000016,AGREE KIDS,5/16/2020
3476,T000016,AKBAR,5/16/2020
3477,T000016,ALENA,5/16/2020
3478,T000016,ALFA,5/16/2020
3479,T000016,ALFINA,5/16/2020
3480,T000016,ALGIM,5/16/2020
3481,T000016,AL HUDA,5/16/2020
3482,T000016,ALISAN,5/16/2020
3483,T000016,ALKALINE,5/16/2020
3484,T000016,AL LUTHFI,5/16/2020
3485,T000016,ANDREAN,5/16/2020
3486,T000016,APOLLO,5/16/2020
3487,T000016,AS SYAFIQ,5/16/2020
3488,T000016,AYURA,5/16/2020
3489,T000016,AZARA,5/16/2020
3490,T000016,AZZURA,5/16/2020
3491,T000016,BABY BABY,5/16/2020
3492,T000016,BABY BIB,5/16/2020
3493,T000016,BABY SAFE ,5/16/2020
3494,T000016,BANKERS,5/16/2020
3495,T000016,BASTOH,5/16/2020
3496,T000016,BELLE,5/16/2020
3497,T000016,BENEVIS,5/16/2020
3498,T000016,BINA KIDS,5/16/2020
3499,T000016,BINA KIDS,5/16/2020
3500,T000016,BIOFOOTSIL,5/16/2020
3501,T000016,BLACKHOAX,5/16/2020
3502,T000016,BLACKLINE,5/16/2020
3503,T000016,BLESSING,5/16/2020
3504,T000016,BNG,5/16/2020
3505,T000016,BOB BILL,5/16/2020
3506,T000016,BOMBI,5/16/2020
3507,T000016,BOM KIDS,5/16/2020
3508,T000016,BONITA,5/16/2020
3509,T000016,BUTERFLAY,5/16/2020
3510,T000016,C99,5/16/2020
3511,T000016,CAMOMILE,5/16/2020
3512,T000016,CAMPUR,5/16/2020
3513,T000016,CARDOVA,5/16/2020
3514,T000016,CARLIN,5/16/2020
3515,T000016,C & C,5/16/2020
3516,T000016,CELLO KIDS,5/16/2020
3517,T000016,CENDANA,5/16/2020
3518,T000016,CHALMER,5/16/2020
3519,T000016,CHENPING,5/16/2020
3520,T000016,CHRISTA,5/16/2020
3521,T000016,CICI CACA,5/16/2020
3522,T000016,CITRA AGUNG,5/16/2020
3523,T000016,CITRA MUSLIM,5/16/2020
3524,T000016,C & J,5/16/2020
3525,T000016,CJ97,5/16/2020
3526,T000016,COLLA BEAR,5/16/2020
3527,T000016,CONLIA,5/16/2020
3528,T000016,CONOVA,5/16/2020
3529,T000016,COTTON BAY,5/16/2020
3530,T000016,COUNTRI DOY,5/16/2020
3531,T000016,CR 8,5/16/2020
3532,T000016,CREATIVE ING,5/16/2020
3533,T000016,CROWNMAS,5/16/2020
3534,T000016,DALTON,5/16/2020
3535,T000016,DAMIA,5/16/2020
3536,T000016,DANCUS,5/16/2020
3537,T000016,DARBEES,5/16/2020
3538,T000016,DAVICI,5/16/2020
3539,T000016,DAXIA,5/16/2020
3540,T000016,DAXICLAVE,5/16/2020
3541,T000016,D & C,5/16/2020
3542,T000016,DCB,5/16/2020
3543,T000016,DIANA,5/16/2020
3544,T000016,DINU,5/16/2020
3545,T000016,DIVES,5/16/2020
3546,T000016,DIXON,5/16/2020
3547,T000016,DJ KIDS,5/16/2020
3548,T000016,DJ ONE,5/16/2020
3549,T000016,DODO,5/16/2020
3550,T000016,DOMINO,5/16/2020
3551,T000016,D ONE,5/16/2020
3552,T000016,DOP 69,5/16/2020
3553,T000016,DRAKAAR,5/16/2020
3554,T000016,DRAKAR,5/16/2020
3555,T000016,D & S,5/16/2020
3556,T000016,DTC,5/16/2020
3557,T000016,DUCHIES,5/16/2020
3558,T000016,DVL,5/16/2020
3559,T000016,EDIBLE CRAB,5/16/2020
3560,T000016,ELNIA,5/16/2020
3561,T000016,EL NIA,5/16/2020
3562,T000016,ENAM SAUDARA,5/16/2020
3563,T000016,ENDLESS,5/16/2020
3564,T000016,EXPLOSION,5/16/2020
3565,T000016,EXPLOSION,5/16/2020
3566,T000016,EXXE,5/16/2020
3567,T000016,FAALKA,5/16/2020
3568,T000016,FACHAI,5/16/2020
3569,T000016,FASEN,5/16/2020
3570,T000016,FASEN,5/16/2020
3571,T000016,FILI MILI,5/16/2020
3572,T000016,F ONE,5/16/2020
3573,T000016,FUNKZEN,5/16/2020
3574,T000016,GELSI,5/16/2020
3575,T000016,GEN LUIS,5/16/2020
3576,T000016,GIAGUARO,5/16/2020
3577,T000016,GLORY,5/16/2020
3578,T000016,GOLDEN NICK,5/16/2020
3579,T000016,GOOD MORNING ,5/16/2020
3580,T000016,GT MAN,5/16/2020
3581,T000016,GUCI,5/16/2020
3582,T000016,GUCI IVORY,5/16/2020
3583,T000016,GUPA,5/16/2020
3584,T000016,HAMSTER,5/16/2020
3585,T000016,HARDY KIDS,5/16/2020
3586,T000016,HERRA,5/16/2020
3587,T000016,HERSEASON,5/16/2020
3588,T000016,HING S,5/16/2020
3589,T000016,HJ,5/16/2020
3590,T000016,HMV,5/16/2020
3591,T000016,HOK HU,5/16/2020
3592,T000016,HONGKONG,5/16/2020
3593,T000016,HORE PINGOO,5/16/2020
3594,T000016,HTE,5/16/2020
3595,T000016,HU 68,5/16/2020
3596,T000016,IGNITE,5/16/2020
3597,T000016,ILUHFA,5/16/2020
3598,T000016,IMPORT,5/16/2020
3599,T000016,INCOME,5/16/2020
3600,T000016,IN GLAD,5/16/2020
3601,T000016,INTRICT,5/16/2020
3602,T000016,INVITE,5/16/2020
3603,T000016,IOL,5/16/2020
3604,T000016,ISBATH,5/16/2020
3605,T000016,JAMILA S,5/16/2020
3606,T000016,JAVI,5/16/2020
3607,T000016,JHONY,5/16/2020
3608,T000016,JINGLE,5/16/2020
3609,T000016,JOEYI,5/16/2020
3610,T000016,JOHNSONS,5/16/2020
3611,T000016,JONEA,5/16/2020
3612,T000016,JONEAA,5/16/2020
3613,T000016,JONI & JIM,5/16/2020
3614,T000016,JUFITA,5/16/2020
3615,T000016,JUNYIP,5/16/2020
3616,T000016,JUSTIN KIDS,5/16/2020
3617,T000016,KALYA,5/16/2020
3618,T000016,KANTONG BELANJA,5/16/2020
3619,T000016,KATL,5/16/2020
3620,T000016,KENCANA UNGU,5/16/2020
3621,T000016,KENDY,5/16/2020
3622,T000016,KENTRIDGE,5/16/2020
3623,T000016,KEPTY,5/16/2020
3624,T000016,KERTAS REGISTER,5/16/2020
3625,T000016,KIDDO,5/16/2020
3626,T000016,KIDO,5/16/2020
3627,T000016,KIKI LILI,5/16/2020
3628,T000016,KIM CHAN,5/16/2020
3629,T000016,KOPRAL,5/16/2020
3630,T000016,KUKU DUCK,5/16/2020
3631,T000016,LEEKEP,5/16/2020
3632,T000016,LEMON,5/16/2020
3633,T000016,LENGKONG,5/16/2020
3634,T000016,LEXI,5/16/2020
3635,T000016,LEXI KIDS,5/16/2020
3636,T000016,LEXUS,5/16/2020
3637,T000016,LF ALFINA,5/16/2020
3638,T000016,LIASON,5/16/2020
3639,T000016,LIESUN,5/16/2020
3640,T000016,LILI,5/16/2020
3641,T000016,LIN,5/16/2020
3642,T000016,LIPING,5/16/2020
3643,T000016,LIS,5/16/2020
3644,T000016,LITTLE LAMB,5/16/2020
3645,T000016,LOGIM,5/16/2020
3646,T000016,LOLYPOP,5/16/2020
3647,T000016,LUSTY BUNNY,5/16/2020
3648,T000016,LYDYLY,5/16/2020
3649,T000016,M231,5/16/2020
3650,T000016,M33,5/16/2020
3651,T000016,MAMBO,5/16/2020
3652,T000016,MAMBO TREND,5/16/2020
3653,T000016,MAMIMU,5/16/2020
3654,T000016,MAMMON,5/16/2020
3655,T000016,MANGGA,5/16/2020
3656,T000016,MAWAR,5/16/2020
3657,T000016,M&B,5/16/2020
3658,T000016,MEILY,5/16/2020
3659,T000016,MEISYI,5/16/2020
3660,T000016,MELISSA,5/16/2020
3661,T000016,MICHELLA,5/16/2020
3662,T000016,MIKA MORA,5/16/2020
3663,T000016,MIKHA,5/16/2020
3664,T000016,MOMGIFT,5/16/2020
3665,T000016,MOON GIRL,5/16/2020
3666,T000016,MORADEZ,5/16/2020
3667,T000016,MORATTA,5/16/2020
3668,T000016,MRS CHOCOLATE,5/16/2020
3669,T000016,M ZONE,5/16/2020
3670,T000016,NAMPA,5/16/2020
3671,T000016,NARDO,5/16/2020
3672,T000016,NATHANIAH,5/16/2020
3673,T000016,NAVARO,5/16/2020
3674,T000016,NEW B,5/16/2020
3675,T000016,NITA,5/16/2020
3676,T000016,NOW,5/16/2020
3677,T000016,OCEAN,5/16/2020
3678,T000016,ODA,5/16/2020
3679,T000016,OKIYO,5/16/2020
3680,T000016,OPTION,5/16/2020
3681,T000016,ORO BELLO,5/16/2020
3682,T000016,OUTCLASS,5/16/2020
3683,T000016,OZONELINE,5/16/2020
3684,T000016,P2,5/16/2020
3685,T000016,PANENRIA,5/16/2020
3686,T000016,PAPA JEANS,5/16/2020
3687,T000016,PAPANDA,5/16/2020
3688,T000016,PASSHOP,5/16/2020
3689,T000016,PEANUT,5/16/2020
3690,T000016,PENTHOUSE,5/16/2020
3691,T000016,PIERE NADIN,5/16/2020
3692,T000016,PIGANO,5/16/2020
3693,T000016,PIGEON,5/16/2020
3694,T000016,PINSON,5/16/2020
3695,T000016,PIRAMID,5/16/2020
3696,T000016,PITA REGISTER,5/16/2020
3697,T000016,PLAYBOYS,5/16/2020
3698,T000016,PLAY HOUS CLUB,5/16/2020
3699,T000016,POLAR,5/16/2020
3700,T000016,PRETTY CUTE,5/16/2020
3701,T000016,PUBLIC,5/16/2020
3702,T000016,PUMPKIN,5/16/2020
3703,T000016,QA,5/16/2020
3704,T000016,QHAELA,5/16/2020
3705,T000016,QUEEN,5/16/2020
3706,T000016,RECOMENT,5/16/2020
3707,T000016,REDZONE,5/16/2020
3708,T000016,RELVIN,5/16/2020
3709,T000016,RIA JAYA,5/16/2020
3710,T000016,ROXELD,5/16/2020
3711,T000016,RUN AWAY,5/16/2020
3712,T000016,SAFFA,5/16/2020
3713,T000016,SAM N GRACE,5/16/2020
3714,T000016,SARWAH,5/16/2020
3715,T000016,SATRIA,5/16/2020
3716,T000016,SCELTA,5/16/2020
3717,T000016,SEASON,5/16/2020
3718,T000016,SELICA,5/16/2020
3719,T000016,SEM,5/16/2020
3720,T000016,SENKONG,5/16/2020
3721,T000016,S FIX,5/16/2020
3722,T000016,SHAKIRA,5/16/2020
3723,T000016,SHINTA THALIA,5/16/2020
3724,T000016,SHIRTOLOGY,5/16/2020
3725,T000016,SIAUSAN,5/16/2020
3726,T000016,SILKY,5/16/2020
3727,T000016,SIMIQI,5/16/2020
3728,T000016,SINAR MAKMUR,5/16/2020
3729,T000016,SINFUNG,5/16/2020
3730,T000016,SINGHO,5/16/2020
3731,T000016,SKYGEN,5/16/2020
3732,T000016,SOREX,5/16/2020
3733,T000016,SPORT,5/16/2020
3734,T000016,SPORT KID,5/16/2020
3735,T000016,STAR,5/16/2020
3736,T000016,STARWAY,5/16/2020
3737,T000016,SUMBER MAS,5/16/2020
3738,T000016,SUN CITY,5/16/2020
3739,T000016,SUPER KIDZ,5/16/2020
3740,T000016,SUPER KIDZ,5/16/2020
3741,T000016,SYAHRIL RUSLI,5/16/2020
3742,T000016,SYL,5/16/2020
3743,T000016,TANPA MERK,5/16/2020
3744,T000016,TARA,5/16/2020
3745,T000016,THATYA ,5/16/2020
3746,T000016,THREE,5/16/2020
3747,T000016,TIC TAC,5/16/2020
3748,T000016,TIVOS,5/16/2020
3749,T000016,TOP FASHION,5/16/2020
3750,T000016,TRIPLE M,5/16/2020
3751,T000016,TWIN,5/16/2020
3752,T000016,TWO JUMBO,5/16/2020
3753,T000016,UIS,5/16/2020
3754,T000016,UL KIDS,5/16/2020
3755,T000016,UMAMA,5/16/2020
3756,T000016,U RIGHT,5/16/2020
3757,T000016,VANSTERI,5/16/2020
3758,T000016,VAVA,5/16/2020
3759,T000016,VENESSA,5/16/2020
3760,T000016,VENNY,5/16/2020
3761,T000016,VIRON,5/16/2020
3762,T000016,W2000,5/16/2020
3763,T000016,WADIMOR,5/16/2020
3764,T000016,WENDY,5/16/2020
3765,T000016,WINPU,5/16/2020
3766,T000016,WINS COLLECTION,5/16/2020
3767,T000016,WINTOP,5/16/2020
3768,T000016,WONKA,5/16/2020
3769,T000016,XING FU NIAO,5/16/2020
3770,T000016,YALE,5/16/2020
3771,T000016,YEFFA,5/16/2020
3772,T000016,YOUR BEST,5/16/2020
3773,T000016,YS,5/16/2020
3774,T000016,YUSA,5/16/2020
3775,T000016,YUTIND,5/16/2020
3776,T000016,ZABRAN,5/16/2020
3777,T000016,ZAYNA,5/16/2020
3778,T000016,ZAZA,5/16/2020
3779,T000016,ZUCCHINI,5/16/2020
3780,T000017,3 PANK,5/17/2020
3781,T000017,ADEEVHA,5/17/2020
3782,T000017,ADIYAT,5/17/2020
3783,T000017,AG,5/17/2020
3784,T000017,AGREE,5/17/2020
3785,T000017,AGREE KIDS,5/17/2020
3786,T000017,AKBAR,5/17/2020
3787,T000017,ALENA,5/17/2020
3788,T000017,ALFA,5/17/2020
3789,T000017,ALFINA,5/17/2020
3790,T000017,ALGIM,5/17/2020
3791,T000017,AL HUDA,5/17/2020
3792,T000017,ALISAN,5/17/2020
3793,T000017,ALKALINE,5/17/2020
3794,T000017,AL LUTHFI,5/17/2020
3795,T000017,ANDREAN,5/17/2020
3796,T000017,APOLLO,5/17/2020
3797,T000017,AS SYAFIQ,5/17/2020
3798,T000017,AYURA,5/17/2020
3799,T000017,AZARA,5/17/2020
3800,T000017,AZZURA,5/17/2020
3801,T000017,B6,5/17/2020
3802,T000017,BABY BABY,5/17/2020
3803,T000017,BABY BIB,5/17/2020
3804,T000017,BABY SAFE ,5/17/2020
3805,T000017,BABYSCOTS,5/17/2020
3806,T000017,BANKERS,5/17/2020
3807,T000017,BASTOH,5/17/2020
3808,T000017,BELLE,5/17/2020
3809,T000017,BENEVIS,5/17/2020
3810,T000017,BINA KIDS,5/17/2020
3811,T000017,BINA KIDS,5/17/2020
3812,T000017,BIOFOOTSIL,5/17/2020
3813,T000017,BLACKHOAX,5/17/2020
3814,T000017,BLACKLINE,5/17/2020
3815,T000017,BLESSING,5/17/2020
3816,T000017,BNG,5/17/2020
3817,T000017,BOB BILL,5/17/2020
3818,T000017,BOMBI,5/17/2020
3819,T000017,BOM KIDS,5/17/2020
3820,T000017,CAMOMILE,5/17/2020
3821,T000017,CAMPUR,5/17/2020
3822,T000017,CAMUS,5/17/2020
3823,T000017,CARDOVA,5/17/2020
3824,T000017,CARLIN,5/17/2020
3825,T000017,C & C,5/17/2020
3826,T000017,CELLO KIDS,5/17/2020
3827,T000017,CENDANA,5/17/2020
3828,T000017,CENELEA,5/17/2020
3829,T000017,CHENPING,5/17/2020
3830,T000017,CHOCOLATE,5/17/2020
3831,T000017,CHRISTA,5/17/2020
3832,T000017,CICI CACA,5/17/2020
3833,T000017,CIRCO,5/17/2020
3834,T000017,CITRA AGUNG,5/17/2020
3835,T000017,CITRA MUSLIM,5/17/2020
3836,T000017,C & J,5/17/2020
3837,T000017,CJ97,5/17/2020
3838,T000017,COLLA BEAR,5/17/2020
3839,T000017,CONLIA,5/17/2020
3840,T000017,CONOVA,5/17/2020
3841,T000017,COTTON BAY,5/17/2020
3842,T000017,COUNTRI DOY,5/17/2020
3843,T000017,CR 8,5/17/2020
3844,T000017,CREATIVE ING,5/17/2020
3845,T000017,CROWNMAS,5/17/2020
3846,T000017,CRV,5/17/2020
3847,T000017,DALTON,5/17/2020
3848,T000017,DANCUS,5/17/2020
3849,T000017,DARBEES,5/17/2020
3850,T000017,DAVICI,5/17/2020
3851,T000017,DAXIA,5/17/2020
3852,T000017,DAXICLAVE,5/17/2020
3853,T000017,D & C,5/17/2020
3854,T000017,DCB,5/17/2020
3855,T000017,DIANA,5/17/2020
3856,T000017,DIVES,5/17/2020
3857,T000017,DIXON,5/17/2020
3858,T000017,DJ KIDS,5/17/2020
3859,T000017,DJ ONE,5/17/2020
3860,T000017,DOMINO,5/17/2020
3861,T000017,D ONE,5/17/2020
3862,T000017,DOP 69,5/17/2020
3863,T000017,DRAKAR,5/17/2020
3864,T000017,D & S,5/17/2020
3865,T000017,DTC,5/17/2020
3866,T000017,DUCHIES,5/17/2020
3867,T000017,DVL,5/17/2020
3868,T000017,EDIBLE CRAB,5/17/2020
3869,T000017,ELNIA,5/17/2020
3870,T000017,EL NIA,5/17/2020
3871,T000017,ELSI,5/17/2020
3872,T000017,ENDLESS,5/17/2020
3873,T000017,EVO,5/17/2020
3874,T000017,EXPLOSION,5/17/2020
3875,T000017,EXPLOSION,5/17/2020
3876,T000017,EXXE,5/17/2020
3877,T000017,FAALKA,5/17/2020
3878,T000017,FACHAI,5/17/2020
3879,T000017,FASEN,5/17/2020
3880,T000017,FASEN,5/17/2020
3881,T000017,FILI MILI,5/17/2020
3882,T000017,F ONE,5/17/2020
3883,T000017,FOOT CAVER,5/17/2020
3884,T000017,FUFU,5/17/2020
3885,T000017,GELSI,5/17/2020
3886,T000017,GEN LUIS,5/17/2020
3887,T000017,GLORY,5/17/2020
3888,T000017,GOLDEN NICK,5/17/2020
3889,T000017,GREAT MALE,5/17/2020
3890,T000017,GT MAN,5/17/2020
3891,T000017,GUCI,5/17/2020
3892,T000017,GUPA,5/17/2020
3893,T000017,HAMSTER,5/17/2020
3894,T000017,HARDY KIDS,5/17/2020
3895,T000017,HERRA,5/17/2020
3896,T000017,HERSEASON,5/17/2020
3897,T000017,HING S,5/17/2020
3898,T000017,HJ,5/17/2020
3899,T000017,HMV,5/17/2020
3900,T000017,HOK HU,5/17/2020
3901,T000017,HONGKONG,5/17/2020
3902,T000017,HORE PINGOO,5/17/2020
3903,T000017,HTE,5/17/2020
3904,T000017,HU 68,5/17/2020
3905,T000017,IDEAL,5/17/2020
3906,T000017,IGNITE,5/17/2020
3907,T000017,ILUHFA,5/17/2020
3908,T000017,IMPORT,5/17/2020
3909,T000017,INCOME,5/17/2020
3910,T000017,IN GLAD,5/17/2020
3911,T000017,INSPORT,5/17/2020
3912,T000017,INTRICT,5/17/2020
3913,T000017,INVITE,5/17/2020
3914,T000017,IRLIE,5/17/2020
3915,T000017,ISBATH,5/17/2020
3916,T000017,IVORY,5/17/2020
3917,T000017,JAMILA S,5/17/2020
3918,T000017,JAVI,5/17/2020
3919,T000017,JHONY,5/17/2020
3920,T000017,JINGLE,5/17/2020
3921,T000017,JOEYI,5/17/2020
3922,T000017,JOHNSONS,5/17/2020
3923,T000017,JONEA,5/17/2020
3924,T000017,JONEAA,5/17/2020
3925,T000017,JONI & JIM,5/17/2020
3926,T000017,JUFITA,5/17/2020
3927,T000017,JUNYIP,5/17/2020
3928,T000017,JUSTIN KIDS,5/17/2020
3929,T000017,KALYA,5/17/2020
3930,T000017,KANTONG BELANJA,5/17/2020
3931,T000017,KATL,5/17/2020
3932,T000017,KENCANA UNGU,5/17/2020
3933,T000017,KENDY,5/17/2020
3934,T000017,KENTRIDGE,5/17/2020
3935,T000017,KEPTY,5/17/2020
3936,T000017,KERTAS REGISTER,5/17/2020
3937,T000017,KIDDO,5/17/2020
3938,T000017,KIDO,5/17/2020
3939,T000017,KIKI LILI,5/17/2020
3940,T000017,KUKU DUCK,5/17/2020
3941,T000017,LEEKEP,5/17/2020
3942,T000017,LEMON,5/17/2020
3943,T000017,LENGKONG,5/17/2020
3944,T000017,LEXI,5/17/2020
3945,T000017,LEXI KIDS,5/17/2020
3946,T000017,LF ALFINA,5/17/2020
3947,T000017,LIASON,5/17/2020
3948,T000017,LIESUN,5/17/2020
3949,T000017,LIKAFENGCAI,5/17/2020
3950,T000017,LILI,5/17/2020
3951,T000017,LIN,5/17/2020
3952,T000017,LION,5/17/2020
3953,T000017,LIPING,5/17/2020
3954,T000017,LIS,5/17/2020
3955,T000017,LITTLE LAMB,5/17/2020
3956,T000017,LOGIM,5/17/2020
3957,T000017,LOLYPOP,5/17/2020
3958,T000017,LOVELY TERRY,5/17/2020
3959,T000017,LUSTY BUNNY,5/17/2020
3960,T000017,LYDYLY,5/17/2020
3961,T000017,M231,5/17/2020
3962,T000017,M33,5/17/2020
3963,T000017,MAMBO,5/17/2020
3964,T000017,MAMIMU,5/17/2020
3965,T000017,MAMMON,5/17/2020
3966,T000017,MARVEL,5/17/2020
3967,T000017,M&B,5/17/2020
3968,T000017,MEILY,5/17/2020
3969,T000017,MELISSA,5/17/2020
3970,T000017,MICHELLA,5/17/2020
3971,T000017,MIKA MORA,5/17/2020
3972,T000017,MIKHA,5/17/2020
3973,T000017,MOMGIFT,5/17/2020
3974,T000017,MOM S BABY,5/17/2020
3975,T000017,MOON GIRL,5/17/2020
3976,T000017,MORATTA,5/17/2020
3977,T000017,MRS CHOCOLATE,5/17/2020
3978,T000017,MY SISTA,5/17/2020
3979,T000017,M ZONE,5/17/2020
3980,T000017,NAMPA,5/17/2020
3981,T000017,NARDO,5/17/2020
3982,T000017,NATHANIAH,5/17/2020
3983,T000017,NAVARO,5/17/2020
3984,T000017,NEO GINO,5/17/2020
3985,T000017,NEW B,5/17/2020
3986,T000017,NITA,5/17/2020
3987,T000017,NOW,5/17/2020
3988,T000017,OCEAN,5/17/2020
3989,T000017,ODA,5/17/2020
3990,T000017,OKIYO,5/17/2020
3991,T000017,OPTION,5/17/2020
3992,T000017,ORO BELLO,5/17/2020
3993,T000017,OUTCLASS,5/17/2020
3994,T000017,OZONELINE,5/17/2020
3995,T000017,P2,5/17/2020
3996,T000017,PANDA,5/17/2020
3997,T000017,PANENRIA,5/17/2020
3998,T000017,PAPA JEANS,5/17/2020
3999,T000017,PAPANDA,5/17/2020
4000,T000017,PASSHOP,5/17/2020
4001,T000017,PAXTON,5/17/2020
4002,T000017,PENTHOUSE,5/17/2020
4003,T000017,PIERE NADIN,5/17/2020
4004,T000017,PIGANO,5/17/2020
4005,T000017,PINSON,5/17/2020
4006,T000017,PITA REGISTER,5/17/2020
4007,T000017,PLAYBOYS,5/17/2020
4008,T000017,PLAY HOUS CLUB,5/17/2020
4009,T000017,PLAY HOUSE,5/17/2020
4010,T000017,POLAR,5/17/2020
4011,T000017,PRETTY CUTE,5/17/2020
4012,T000017,PUBLIC,5/17/2020
4013,T000017,PUMPKIN,5/17/2020
4014,T000017,QA,5/17/2020
4015,T000017,QHAELA,5/17/2020
4016,T000017,QUEEN,5/17/2020
4017,T000017,QZ,5/17/2020
4018,T000017,RECOMENT,5/17/2020
4019,T000017,REDZONE,5/17/2020
4020,T000017,RELVIN,5/17/2020
4021,T000017,RIA BATIK,5/17/2020
4022,T000017,RIA JAYA,5/17/2020
4023,T000017,RIDER,5/17/2020
4024,T000017,RIVENDELL,5/17/2020
4025,T000017,ROCKET,5/17/2020
4026,T000017,ROXELD,5/17/2020
4027,T000017,SCELTA,5/17/2020
4028,T000017,SEASON,5/17/2020
4029,T000017,SELICA,5/17/2020
4030,T000017,SEM,5/17/2020
4031,T000017,SENKONG,5/17/2020
4032,T000017,SERNI,5/17/2020
4033,T000017,S FIX,5/17/2020
4034,T000017,S FIX ROLIE,5/17/2020
4035,T000017,SHAKIRA,5/17/2020
4036,T000017,SHINTA THALIA,5/17/2020
4037,T000017,SHIRTOLOGY,5/17/2020
4038,T000017,SIAUSAN,5/17/2020
4039,T000017,SIBULAT,5/17/2020
4040,T000017,SILKY,5/17/2020
4041,T000017,SIMIQI,5/17/2020
4042,T000017,SINAR MAKMUR,5/17/2020
4043,T000017,SINFUNG,5/17/2020
4044,T000017,SINTA THALIA,5/17/2020
4045,T000017,SKYGEN,5/17/2020
4046,T000017,SMART BABY,5/17/2020
4047,T000017,SOREX,5/17/2020
